,No,Code,Diali,GDCD,Hoahoc,KHTN,KHXH,LichSu,Ngoaingu,Nguvan,Sinhhoc,Toan,Vatli,city
577935,577935,419406,,,7.75,6.33,,,6.2,5.5,4.75,8.0,6.5,2.0
577936,577936,419407,,,6.75,6.58,,,4.2,6.5,6.0,9.2,7.0,2.0
577937,577937,419408,,,6.5,5.08,,,4.6,6.25,3.25,8.4,5.5,2.0
577938,577938,419409,,,7.25,5.83,,,,7.25,4.0,8.6,6.25,2.0
577939,577939,419410,,,8.5,7.17,,,7.0,5.75,4.5,9.6,8.5,2.0
577941,577941,419412,,,5.0,5.25,,,3.2,7.5,5.0,7.6,5.75,2.0
577946,577946,419417,,,8.75,7.5,,,8.6,8.25,7.75,8.8,6.0,2.0
577947,577947,419418,,,9.0,8.25,,,7.2,8.0,7.25,8.6,8.5,2.0
577948,577948,419419,,,8.5,7.92,,,6.0,8.25,8.5,8.2,6.75,2.0
577949,577949,419420,,,2.75,3.33,,,4.8,8.25,3.0,7.2,4.25,2.0
577950,577950,419421,,,6.5,6.08,,,3.2,6.5,5.25,7.2,6.5,2.0
577951,577951,419422,,,6.25,4.5,,,2.6,7.25,3.0,7.8,4.25,2.0
577952,577952,419423,,,8.25,7.5,,,8.0,7.5,7.25,8.6,7.0,2.0
577953,577953,419424,,,7.25,6.17,,,3.8,6.75,6.0,7.2,5.25,2.0
577954,577954,419425,,,8.75,7.17,,,8.6,6.75,6.75,8.4,6.0,2.0
577955,577955,419426,,,5.75,6.25,,,7.6,7.25,5.75,7.8,7.25,2.0
577956,577956,419427,,,5.25,6.25,,,,8.0,7.0,8.2,6.5,2.0
577959,577959,419430,,,6.5,6.83,,,9.0,7.5,6.25,8.8,7.75,2.0
577962,577962,419433,,,4.75,5.25,,,7.6,8.25,5.25,8.0,5.75,2.0
577963,577963,419434,,,7.0,5.83,,,7.0,7.75,5.5,8.2,5.0,2.0
577971,577971,419442,,,6.0,6.33,,,4.2,7.5,6.25,7.2,6.75,2.0
577974,577974,419445,,,8.0,6.5,,,5.8,7.75,7.5,9.2,4.0,2.0
577977,577977,419448,,,6.25,6.42,,,9.0,7.5,6.0,8.2,7.0,2.0
577978,577978,419449,,,7.5,6.67,,,7.6,6.25,4.75,8.8,7.75,2.0
577980,577980,419451,,,8.0,7.67,,,5.4,6.5,6.75,8.2,8.25,2.0
577981,577981,419452,,,7.75,6.0,,,7.0,7.0,2.75,7.8,7.5,2.0
577984,577984,419455,,,6.0,5.0,,,4.4,7.75,3.5,7.2,5.5,2.0
577987,577987,419458,,,8.25,7.75,,,8.0,7.25,6.25,9.4,8.75,2.0
577988,577988,419459,,,6.5,6.75,,,8.6,7.75,6.75,8.2,7.0,2.0
577989,577989,419460,,,8.25,7.5,,,5.0,8.0,7.25,8.4,7.0,2.0
577990,577990,419461,,,7.75,7.5,,,6.0,7.75,8.75,7.8,6.0,2.0
577993,577993,419464,,,8.25,7.75,,,5.2,7.75,9.0,8.6,6.0,2.0
577996,577996,419467,,,6.5,6.17,,,4.8,6.25,5.0,7.6,7.0,2.0
577997,577997,419468,,,5.0,6.25,,,7.4,7.75,6.0,7.6,7.75,2.0
577998,577998,419469,,,6.25,6.0,,,5.6,5.75,4.75,8.4,7.0,2.0
578000,578000,419471,,,8.0,7.5,,,5.2,6.5,7.25,9.0,7.25,2.0
578001,578001,419472,,,8.5,7.5,,,2.6,6.75,6.5,7.0,7.5,2.0
578002,578002,419473,,,6.0,6.08,,,2.4,5.5,6.0,7.4,6.25,2.0
578003,578003,419474,,,9.0,8.75,,,8.0,7.75,9.0,8.8,8.25,2.0
578004,578004,419475,,,5.0,4.08,,,2.4,6.0,4.25,7.4,3.0,2.0
578006,578006,419477,,,8.75,7.83,,,6.0,6.75,6.5,8.8,8.25,2.0
578008,578008,419479,,,5.75,5.92,,,5.2,6.25,4.5,9.0,7.5,2.0
578009,578009,419480,,,4.25,4.75,,,8.2,7.0,3.75,8.4,6.25,2.0
578010,578010,419481,,,7.25,6.5,,,4.0,6.0,6.0,8.6,6.25,2.0
578012,578012,419483,,,7.5,6.67,,,5.2,5.25,5.25,8.0,7.25,2.0
578013,578013,419484,,,7.75,6.67,,,5.0,5.25,6.0,7.8,6.25,2.0
578014,578014,419485,,,5.75,5.92,,,3.2,5.5,5.75,8.6,6.25,2.0
578015,578015,419486,,,5.5,5.58,,,4.0,6.5,6.0,7.6,5.25,2.0
578016,578016,419487,,,7.75,7.25,,,5.6,6.5,6.75,7.6,7.25,2.0
578017,578017,419488,,,7.25,7.08,,,5.4,7.0,6.75,8.4,7.25,2.0
578018,578018,419489,,,6.5,7.0,,,7.0,8.0,6.5,8.6,8.0,2.0
578019,578019,419490,,,8.75,8.75,,,8.0,7.0,9.0,9.2,8.5,2.0
578021,578021,419492,,,8.5,7.33,,,6.4,7.0,8.25,8.4,5.25,2.0
578022,578022,419493,,,2.75,4.0,,,7.2,7.0,4.5,7.6,4.75,2.0
578024,578024,419495,,,2.75,4.58,,,7.4,5.75,3.75,8.0,7.25,2.0
578025,578025,419496,,,7.5,6.42,,,4.8,7.5,5.75,8.0,6.0,2.0
578026,578026,419497,,,8.0,6.92,,,5.4,7.75,5.0,8.0,7.75,2.0
578028,578028,419499,,,4.0,4.17,,,5.6,7.0,4.5,6.6,4.0,2.0
578031,578031,419502,,,7.0,7.25,,,9.6,7.5,6.5,9.2,8.25,2.0
578032,578032,419503,,,8.25,7.58,,,6.2,7.5,6.25,8.2,8.25,2.0
578035,578035,419506,,,5.5,4.58,,,7.6,8.0,3.25,9.6,5.0,2.0
578036,578036,419507,,,7.5,5.92,,,8.8,7.25,6.5,8.0,3.75,2.0
578038,578038,419509,,,6.75,6.33,,,8.6,8.0,6.5,8.8,5.75,2.0
578039,578039,419510,,,7.25,7.17,,,7.4,7.0,5.75,8.6,8.5,2.0
578040,578040,419511,,,7.25,6.83,,,7.8,7.75,5.25,8.8,8.0,2.0
578041,578041,419512,,,6.25,6.0,,,5.0,7.0,5.25,8.0,6.5,2.0
578048,578048,419519,,,7.75,6.67,,,,7.25,8.0,8.8,4.25,2.0
578051,578051,419522,,,5.5,6.75,,,9.2,7.75,5.75,8.2,9.0,2.0
578052,578052,419523,,,7.5,6.5,,,7.8,8.0,6.0,6.8,6.0,2.0
578053,578053,419524,,,7.5,6.67,,,5.4,7.25,6.0,7.6,6.5,2.0
578054,578054,419525,,,6.5,6.83,,,5.6,6.25,5.5,8.0,8.5,2.0
578055,578055,419526,,,8.75,8.25,,,8.8,6.75,8.0,9.6,8.0,2.0
578056,578056,419527,,,5.0,5.0,,,7.6,7.75,5.25,9.0,4.75,2.0
578057,578057,419528,,,3.75,4.5,,,5.8,7.75,3.5,8.4,6.25,2.0
578059,578059,419530,,,7.75,7.17,,,5.8,8.25,6.0,7.6,7.75,2.0
578061,578061,419532,,,5.25,5.42,,,5.2,7.25,5.5,8.6,5.5,2.0
578063,578063,419534,,,6.75,6.75,,,6.2,8.0,5.75,8.0,7.75,2.0
578064,578064,419535,,,6.75,6.25,,,5.8,7.25,5.5,8.2,6.5,2.0
578065,578065,419536,,,7.25,6.08,,,3.2,6.0,4.25,7.6,6.75,2.0
578070,578070,419541,,,8.25,6.75,,,6.2,7.5,5.0,8.8,7.0,2.0
578071,578071,419542,,,8.0,6.42,,,7.6,7.5,5.25,9.0,6.0,2.0
578072,578072,419543,,,8.25,6.42,,,7.4,7.5,5.0,8.8,6.0,2.0
578073,578073,419544,,,7.5,7.42,,,10.0,8.75,6.5,8.6,8.25,2.0
578074,578074,419545,,,9.0,8.0,,,9.4,8.25,6.75,9.0,8.25,2.0
578079,578079,419550,,,5.25,5.92,,,7.0,7.0,6.25,8.6,6.25,2.0
578080,578080,419551,,,4.25,3.17,,,5.8,7.0,2.75,6.4,2.5,2.0
578083,578083,419554,,,7.0,7.08,,,7.4,6.75,8.5,8.4,5.75,2.0
578084,578084,419555,,,8.25,7.67,,,6.6,7.25,8.5,8.6,6.25,2.0
578088,578088,419559,,,7.0,7.58,,,8.4,7.25,7.75,8.2,8.0,2.0
578089,578089,419560,,,6.5,6.33,,,7.0,7.0,5.0,7.8,7.5,2.0
578090,578090,419561,,,9.25,7.33,,,8.6,5.75,5.0,9.2,7.75,2.0
578091,578091,419562,,,6.25,6.08,,,6.2,7.0,4.75,8.6,7.25,2.0
578094,578094,419565,,,4.75,5.5,,,4.2,6.0,5.5,7.8,6.25,2.0
578095,578095,419566,,,6.0,5.67,,,6.0,5.0,4.75,7.4,6.25,2.0
578097,578097,419568,,,9.0,7.67,,,7.8,7.25,8.5,8.8,5.5,2.0
578099,578099,419570,,,8.75,7.42,,,5.4,7.0,5.0,8.6,8.5,2.0
578100,578100,419571,,,8.25,6.92,,,5.8,5.25,7.0,9.2,5.5,2.0
578102,578102,419573,,,6.75,7.0,,,7.2,7.0,6.25,8.8,8.0,2.0
578103,578103,419574,,,7.75,6.25,,,6.6,6.5,3.25,8.8,7.75,2.0
578105,578105,419576,,,8.0,8.08,,,9.0,6.5,8.0,8.6,8.25,2.0
578106,578106,419577,,,6.25,7.08,,,9.0,7.0,6.75,8.6,8.25,2.0
578107,578107,419578,,,8.0,7.0,,,7.0,6.5,9.5,8.8,3.5,2.0
578108,578108,419579,,,6.25,5.83,,,5.6,6.5,5.75,6.8,5.5,2.0
578109,578109,419580,,,6.5,6.0,,,4.4,7.25,5.5,6.8,6.0,2.0
578110,578110,419581,,,9.5,8.42,,,3.2,7.5,7.0,9.0,8.75,2.0
578111,578111,419582,,,5.5,6.25,,,8.4,7.5,5.25,8.4,8.0,2.0
578113,578113,419584,,,6.5,6.33,,,3.4,6.0,6.0,7.6,6.5,2.0
578115,578115,419586,,,7.0,6.92,,,8.6,4.75,6.0,9.2,7.75,2.0
578117,578117,419588,,,7.0,6.58,,,2.4,6.75,5.25,8.2,7.5,2.0
578119,578119,419590,,,4.5,4.92,,,7.2,8.0,4.75,7.8,5.5,2.0
578120,578120,419591,,,7.25,7.0,,,6.4,6.25,6.25,8.2,7.5,2.0
578122,578122,419593,,,7.25,6.75,,,9.2,6.75,5.0,8.4,8.0,2.0
578123,578123,419594,,,5.75,6.33,,,8.2,7.5,7.75,8.6,5.5,2.0
578126,578126,419597,,,5.25,5.83,,,4.2,6.0,4.75,7.0,7.5,2.0
578127,578127,419598,,,7.25,6.92,,,7.6,7.5,6.5,7.8,7.0,2.0
578128,578128,419599,,,4.25,6.42,,,7.0,6.25,6.0,9.4,9.0,2.0
578131,578131,419602,,,8.0,7.83,,,6.2,6.5,7.5,8.8,8.0,2.0
578133,578133,419604,,,6.75,6.0,,,4.6,5.5,5.25,8.2,6.0,2.0
578134,578134,419605,,,7.75,7.33,,,8.0,6.75,6.75,9.2,7.5,2.0
578135,578135,419606,,,4.5,5.42,,,6.6,5.25,5.0,8.6,6.75,2.0
578136,578136,419607,,,4.5,6.0,,,7.2,6.0,5.75,9.0,7.75,2.0
578137,578137,419608,,,5.5,6.42,,,6.4,6.0,7.5,7.8,6.25,2.0
578139,578139,419610,,,7.5,6.33,,,6.8,7.25,5.25,7.2,6.25,2.0
578140,578140,419611,,,7.0,5.83,,,5.0,7.0,4.25,7.0,6.25,2.0
578142,578142,419613,,,8.25,7.25,,,7.0,6.25,5.25,8.2,8.25,2.0
578143,578143,419614,,,8.25,6.33,,,5.0,7.75,3.5,8.2,7.25,2.0
578144,578144,419615,,,8.0,7.0,,,8.4,7.75,7.75,8.6,5.25,2.0
578145,578145,419616,,,6.0,6.83,,,4.0,8.25,7.0,7.6,7.5,2.0
578148,578148,419619,,,6.25,5.83,,,5.8,7.5,4.75,7.4,6.5,2.0
578149,578149,419620,,,8.25,7.33,,,5.2,7.5,5.25,7.6,8.5,2.0
578150,578150,419621,,,6.5,5.83,,,5.6,6.75,5.5,8.2,5.5,2.0
578152,578152,419623,,,8.75,7.83,,,8.6,7.5,6.25,9.2,8.5,2.0
578154,578154,419625,,,7.25,7.33,,,8.2,7.25,6.5,8.6,8.25,2.0
578156,578156,419627,,,7.75,7.08,,,7.0,4.75,6.5,8.4,7.0,2.0
578157,578157,419628,,,7.0,6.5,,,5.0,4.0,4.75,7.6,7.75,2.0
578158,578158,419629,,,6.0,5.58,,,4.6,6.5,4.75,7.8,6.0,2.0
578161,578161,419632,,,7.0,7.25,,,3.6,7.0,7.0,8.4,7.75,2.0
578162,578162,419633,,,8.5,7.25,,,7.0,6.75,5.0,9.4,8.25,2.0
578163,578163,419634,,,8.25,6.5,,,3.2,5.25,3.75,9.4,7.5,2.0
578164,578164,419635,,,5.5,5.67,,,5.0,5.75,4.5,7.2,7.0,2.0
578166,578166,419637,,,8.25,7.92,,,5.0,6.5,7.5,9.2,8.0,2.0
578167,578167,419638,,,5.5,6.33,,,8.8,5.5,6.5,9.0,7.0,2.0
578168,578168,419639,,,8.5,6.58,,,4.8,6.0,5.5,7.2,5.75,2.0
578169,578169,419640,,,5.25,5.67,,,7.6,8.0,4.5,7.6,7.25,2.0
578173,578173,419644,,,8.0,5.75,,,5.0,7.0,3.5,8.0,5.75,2.0
578176,578176,419647,,,6.25,6.83,,,8.2,7.75,7.25,8.4,7.0,2.0
578177,578177,419648,,,7.75,6.67,,,6.0,7.75,8.25,9.6,4.0,2.0
578178,578178,419649,,,7.75,7.25,,,6.6,8.0,6.0,8.8,8.0,2.0
578179,578179,419650,,,6.25,6.58,,,8.2,7.75,6.0,9.0,7.5,2.0
578180,578180,419651,,,7.75,5.83,,,2.8,6.25,4.0,7.4,5.75,2.0
578181,578181,419652,,,7.75,7.25,,,8.0,7.25,6.25,8.2,7.75,2.0
578183,578183,419654,,,8.25,8.42,,,9.2,7.5,9.25,8.8,7.75,2.0
578184,578184,419655,,,6.75,5.83,,,3.0,7.0,5.25,7.8,5.5,2.0
578185,578185,419656,,,8.5,7.5,,,6.0,5.75,6.25,9.4,7.75,2.0
578187,578187,419658,,,6.0,5.42,,,5.8,6.0,4.5,6.8,5.75,2.0
578188,578188,419659,,,5.75,5.83,,,7.8,6.25,5.0,6.8,6.75,2.0
578189,578189,419660,,,3.25,5.17,,,7.4,7.75,5.0,8.6,7.25,2.0
578191,578191,419662,,,6.25,6.25,,,4.6,6.5,6.25,7.2,6.25,2.0
578193,578193,419664,,,7.5,6.58,,,2.8,7.75,5.0,7.6,7.25,2.0
578197,578197,419668,,,6.75,6.17,,,8.4,8.5,5.75,7.0,6.0,2.0
578199,578199,419670,,,7.5,6.75,,,5.2,7.75,8.5,8.4,4.25,2.0
578200,578200,419671,,,7.5,6.92,,,8.6,7.5,6.0,8.6,7.25,2.0
578201,578201,419672,,,7.5,6.75,,,7.4,7.0,5.25,8.4,7.5,2.0
578202,578202,419673,,,6.5,6.58,,,7.8,7.5,6.0,7.6,7.25,2.0
578203,578203,419674,,,8.0,7.25,,,8.4,7.5,5.5,8.0,8.25,2.0
578205,578205,419676,,,6.75,6.42,,,9.2,7.5,6.75,8.8,5.75,2.0
578207,578207,419678,,,9.25,8.33,,,6.6,7.0,7.25,8.6,8.5,2.0
578209,578209,419680,,,8.5,7.42,,,7.6,6.0,5.75,9.2,8.0,2.0
578211,578211,419682,,,5.25,5.67,,,7.0,8.25,5.75,7.8,6.0,2.0
578214,578214,419685,,,6.25,6.83,,,8.4,6.0,6.5,9.0,7.75,2.0
578215,578215,419686,,,7.5,6.58,,,6.0,6.75,4.75,7.2,7.5,2.0
578216,578216,419687,,,7.0,5.17,,,5.6,7.5,3.5,8.2,5.0,2.0
578217,578217,419688,,,8.0,7.17,,,7.4,6.75,7.5,8.2,6.0,2.0
578218,578218,419689,,,9.0,8.25,,,5.6,6.5,7.75,9.6,8.0,2.0
578219,578219,419690,,,5.5,6.58,,,7.4,6.25,5.5,9.4,8.75,2.0
578220,578220,419691,,,7.5,7.25,,,9.4,8.0,5.75,8.8,8.5,2.0
578221,578221,419692,,,6.75,6.42,,,9.4,7.25,5.0,9.2,7.5,2.0
578222,578222,419693,,,7.75,6.0,,,5.4,7.5,4.0,7.4,6.25,2.0
578223,578223,419694,,,7.75,7.08,,,7.6,8.5,7.0,8.6,6.5,2.0
578224,578224,419695,,,6.75,6.08,,,7.8,8.25,4.75,8.4,6.75,2.0
578225,578225,419696,,,6.25,6.25,,,9.6,8.5,6.25,9.0,6.25,2.0
578226,578226,419697,,,6.5,6.25,,,7.4,6.5,5.25,7.8,7.0,2.0
578228,578228,419699,,,8.25,7.92,,,7.4,6.5,7.25,8.6,8.25,2.0
578229,578229,419700,,,5.75,6.17,,,8.2,7.5,5.0,8.4,7.75,2.0
578230,578230,419701,,,8.25,6.75,,,7.8,6.0,4.25,8.8,7.75,2.0
578231,578231,419702,,,7.0,5.67,,,5.4,6.33,3.75,7.0,6.25,2.0
578232,578232,419703,,,6.25,5.75,,,4.2,6.25,4.5,7.0,6.5,2.0
578234,578234,419705,,,6.5,6.58,,,7.6,6.5,5.25,8.2,8.0,2.0
578235,578235,419706,,,7.5,7.0,,,6.8,7.5,6.75,8.2,6.75,2.0
578237,578237,419708,,,6.75,5.33,,,3.6,5.5,4.25,7.0,5.0,2.0
578238,578238,419709,,,7.5,7.33,,,8.4,7.75,6.5,8.8,8.0,2.0
578239,578239,419710,,,8.0,7.0,,,5.2,7.0,5.5,8.6,7.5,2.0
578240,578240,419711,,,5.75,6.5,,,8.0,7.5,5.5,7.8,8.25,2.0
578241,578241,419712,,,6.25,6.42,,,7.2,7.75,5.0,8.8,8.0,2.0
578242,578242,419713,,,6.75,7.42,,,9.6,8.5,6.5,9.0,9.0,2.0
578243,578243,419714,,,8.0,6.83,,,6.4,6.5,4.75,8.4,7.75,2.0
578244,578244,419715,,,7.25,7.17,,,5.4,7.25,6.0,7.8,8.25,2.0
578245,578245,419716,,,6.5,5.25,,,3.2,7.0,3.75,7.8,5.5,2.0
578246,578246,419717,,,7.25,7.58,,,4.8,5.75,7.25,8.0,8.25,2.0
578247,578247,419718,,,8.5,7.5,,,4.4,5.75,6.5,8.4,7.5,2.0
578249,578249,419720,,,8.25,8.0,,,7.2,6.75,7.5,8.4,8.25,2.0
578250,578250,419721,,,4.75,6.08,,,9.6,6.25,4.5,8.6,9.0,2.0
578251,578251,419722,,,7.0,7.5,,,9.8,6.25,7.0,9.4,8.5,2.0
578252,578252,419723,,,8.0,6.58,,,6.2,6.25,5.5,7.6,6.25,2.0
578253,578253,419724,,,7.25,5.5,,,3.4,6.0,3.75,7.4,5.5,2.0
578254,578254,419725,,,7.0,6.58,,,5.0,6.75,6.5,8.2,6.25,2.0
578256,578256,419727,,,4.75,4.67,,,8.8,8.0,5.5,9.0,3.75,2.0
578257,578257,419728,,,6.0,6.0,,,3.2,7.0,6.5,7.4,5.5,2.0
578258,578258,419729,,,8.0,6.67,,,4.2,4.0,4.5,9.0,7.5,2.0
578259,578259,419730,,,4.25,5.83,,,8.4,6.25,5.75,8.8,7.5,2.0
578260,578260,419731,,,5.25,6.33,,,7.2,7.0,5.5,8.8,8.25,2.0
578262,578262,419733,,,7.75,6.25,,,6.0,7.0,4.0,8.0,7.0,2.0
578263,578263,419734,,,7.0,6.17,,,4.8,7.75,5.75,7.0,5.75,2.0
578264,578264,419735,,,5.0,4.83,,,2.6,4.75,2.75,7.8,6.75,2.0
578265,578265,419736,,,4.0,4.5,,,5.4,5.0,2.75,7.4,6.75,2.0
578266,578266,419737,,,7.75,6.75,,,4.4,6.75,5.0,8.0,7.5,2.0
578269,578269,419740,,,7.25,6.42,,,7.2,6.75,6.0,8.2,6.0,2.0
578270,578270,419741,,,8.0,7.58,,,7.6,7.0,7.25,8.4,7.5,2.0
578272,578272,419743,,,8.25,6.83,,,5.4,7.0,5.0,8.2,7.25,2.0
578276,578276,419747,,,7.0,6.75,,,6.4,7.0,8.25,8.4,5.0,2.0
578278,578278,419749,,,4.5,6.17,,,8.0,7.5,6.75,8.6,7.25,2.0
578279,578279,419750,,,8.25,7.08,,,4.6,6.75,6.0,8.2,7.0,2.0
578280,578280,419751,,,4.75,4.83,,,6.6,7.0,4.5,6.4,5.25,2.0
578281,578281,419752,,,6.25,5.58,,,3.2,5.5,5.0,5.8,5.5,2.0
578282,578282,419753,,,7.5,7.33,,,8.4,7.25,7.0,9.0,7.5,2.0
578283,578283,419754,,,4.0,4.92,,,9.2,7.0,3.5,7.8,7.25,2.0
578284,578284,419755,,,4.5,5.67,,,9.2,7.25,4.5,9.6,8.0,2.0
578285,578285,419756,,,8.25,6.92,,,7.0,8.0,6.5,8.2,6.0,2.0
578286,578286,419757,,,6.75,7.33,,,9.0,6.25,6.25,7.8,9.0,2.0
578287,578287,419758,,,5.75,5.75,,,6.0,7.5,4.0,7.4,7.5,2.0
578288,578288,419759,,,7.0,6.67,,,5.4,7.5,5.5,9.0,7.5,2.0
578289,578289,419760,,,8.0,7.08,,,5.6,6.75,6.5,7.4,6.75,2.0
578290,578290,419761,,,7.0,7.33,,,6.2,6.75,7.0,7.8,8.0,2.0
578291,578291,419762,,,8.0,6.5,,,5.8,7.0,5.25,7.8,6.25,2.0
578292,578292,419763,,,7.75,7.0,,,6.4,7.5,5.25,8.4,8.0,2.0
578293,578293,419764,,,8.25,6.83,,,7.6,5.0,4.0,9.8,8.25,2.0
578294,578294,419765,,,3.25,5.0,,,7.4,6.25,4.5,8.2,7.25,2.0
578295,578295,419766,,,5.5,5.58,,,5.2,5.92,5.75,7.4,5.5,2.0
578297,578297,419768,,,7.5,7.17,,,7.0,6.5,5.5,9.0,8.5,2.0
578298,578298,419769,,,9.0,8.25,,,7.0,5.5,9.25,7.8,6.5,2.0
578300,578300,419771,,,7.25,6.17,,,5.6,6.75,4.75,7.8,6.5,2.0
578301,578301,419772,,,8.25,7.83,,,8.8,7.0,7.0,8.8,8.25,2.0
578303,578303,419774,,,4.75,5.17,,,7.4,5.75,5.0,8.4,5.75,2.0
578304,578304,419775,,,5.75,5.08,,,4.6,6.75,4.0,7.4,5.5,2.0
578305,578305,419776,,,7.75,6.42,,,5.0,6.0,5.0,8.6,6.5,2.0
578306,578306,419777,,,5.25,5.17,,,8.0,7.5,2.75,9.2,7.5,2.0
578307,578307,419778,,,5.75,6.42,,,8.0,6.75,5.5,8.4,8.0,2.0
578308,578308,419779,,,7.5,7.42,,,8.2,8.0,6.5,9.0,8.25,2.0
578309,578309,419780,,,7.75,6.5,,,7.0,7.75,4.5,8.8,7.25,2.0
578310,578310,419781,,,7.5,5.58,,,2.8,6.5,2.5,8.4,6.75,2.0
578311,578311,419782,,,5.25,5.92,,,7.4,8.0,5.0,8.2,7.5,2.0
578315,578315,419786,,,6.75,6.5,,,6.2,7.5,5.75,8.2,7.0,2.0
578316,578316,419787,,,5.5,6.42,,,8.6,8.0,6.75,8.4,7.0,2.0
578317,578317,419788,,,7.75,5.83,,,4.8,7.75,4.25,7.8,5.5,2.0
578320,578320,419791,,,6.75,6.08,,,6.4,5.25,4.0,8.2,7.5,2.0
578321,578321,419792,,,8.5,8.0,,,5.4,6.5,8.25,8.8,7.25,2.0
578322,578322,419793,,,8.25,7.25,,,6.6,7.75,6.25,7.6,7.25,2.0
578323,578323,419794,,,7.75,7.58,,,7.8,7.0,6.75,8.6,8.25,2.0
578324,578324,419795,,,7.0,6.25,,,4.4,6.25,4.75,7.6,7.0,2.0
578325,578325,419796,,,7.75,7.58,,,4.0,7.25,8.25,8.4,6.75,2.0
578326,578326,419797,,,4.25,5.42,,,9.0,7.75,5.25,9.0,6.75,2.0
578327,578327,419798,,,7.0,6.33,,,5.6,7.0,4.75,8.0,7.25,2.0
578328,578328,419799,,,7.5,5.92,,,5.2,7.5,4.25,7.8,6.0,2.0
578330,578330,419801,,,7.25,5.75,,,6.6,7.5,4.75,7.2,5.25,2.0
578332,578332,419803,,,6.25,6.42,,,5.2,8.0,5.75,7.2,7.25,2.0
578333,578333,419804,,,7.25,7.0,,,4.2,6.5,6.25,8.0,7.5,2.0
578334,578334,419805,,,6.25,6.75,,,6.8,6.0,6.25,8.8,7.75,2.0
578336,578336,419807,,,8.25,7.67,,,6.4,6.0,6.5,9.0,8.25,2.0
578337,578337,419808,,,6.5,6.67,,,7.4,7.0,6.0,8.0,7.5,2.0
578338,578338,419809,,,7.75,6.83,,,7.0,7.25,4.75,9.0,8.0,2.0
578340,578340,419811,,,8.25,6.33,,,3.6,6.75,4.25,8.2,6.5,2.0
578342,578342,419813,,,7.75,7.17,,,6.6,7.75,6.25,8.6,7.5,2.0
578344,578344,419815,,,7.75,7.42,,,8.0,7.75,6.5,9.2,8.0,2.0
578345,578345,419816,,,7.0,7.08,,,4.4,6.75,7.0,7.6,7.25,2.0
578346,578346,419817,,,7.75,7.08,,,5.6,7.75,6.25,8.2,7.25,2.0
578349,578349,419820,,,7.25,6.67,,,7.8,7.25,5.25,9.4,7.5,2.0
578350,578350,419821,,,8.0,5.67,,,6.8,7.25,4.75,8.2,4.25,2.0
578352,578352,419823,,,6.5,6.5,,,8.2,7.5,5.0,7.8,8.0,2.0
578353,578353,419824,,,8.25,7.33,,,8.6,8.5,5.75,9.0,8.0,2.0
578355,578355,419826,,,9.0,7.67,,,8.8,7.25,8.25,8.2,5.75,2.0
578356,578356,419827,,,7.25,5.92,,,3.0,4.0,4.25,8.8,6.25,2.0
578357,578357,419828,,,8.0,7.92,,,8.0,7.5,6.75,9.6,9.0,2.0
578358,578358,419829,,,4.25,5.42,,,5.8,7.5,4.5,8.6,7.5,2.0
578359,578359,419830,,,7.75,7.08,,,6.4,7.0,6.25,8.6,7.25,2.0
578360,578360,419831,,,8.75,7.25,,,6.6,6.5,4.75,8.4,8.25,2.0
578361,578361,419832,,,8.75,7.5,,,9.2,7.25,7.0,9.2,6.75,2.0
578364,578364,419835,,,9.0,8.75,,,6.4,6.5,9.0,9.2,8.25,2.0
578365,578365,419836,,,8.25,7.17,,,5.4,7.5,6.25,8.8,7.0,2.0
578369,578369,419840,,,7.0,6.58,,,7.6,7.5,5.75,9.2,7.0,2.0
578373,578373,419844,,,4.25,5.33,,,7.8,8.25,6.0,7.6,5.75,2.0
578376,578376,419847,,,6.25,6.58,,,8.6,6.75,6.0,7.6,7.5,2.0
578377,578377,419848,,,5.25,5.08,,,4.0,6.0,5.0,7.0,5.0,2.0
578378,578378,419849,,,9.25,7.92,,,7.4,6.75,6.0,9.4,8.5,2.0
578379,578379,419850,,,6.5,5.67,,,8.6,7.5,4.0,8.4,6.5,2.0
578380,578380,419851,,,6.0,5.25,,,4.4,5.17,5.25,6.8,4.5,2.0
578381,578381,419852,,,7.25,6.08,,,4.4,6.0,3.25,9.2,7.75,2.0
578382,578382,419853,,,8.5,7.67,,,3.0,6.75,6.25,8.8,8.25,2.0
578384,578384,419855,,,9.25,7.17,,,4.0,6.25,4.25,8.2,8.0,2.0
578385,578385,419856,,,6.0,6.33,,,6.2,5.75,5.0,8.4,8.0,2.0
578386,578386,419857,,,7.75,6.58,,,4.6,6.0,4.5,8.6,7.5,2.0
578388,578388,419859,,,7.75,7.17,,,6.6,7.75,5.75,8.6,8.0,2.0
578389,578389,419860,,,6.75,6.75,,,8.8,8.0,5.5,9.2,8.0,2.0
578390,578390,419861,,,6.75,6.42,,,5.6,6.75,6.25,8.0,6.25,2.0
578392,578392,419863,,,5.5,6.17,,,7.6,8.5,6.25,8.8,6.75,2.0
578396,578396,419867,,,7.5,7.17,,,6.4,7.25,6.5,7.8,7.5,2.0
578398,578398,419869,,,8.25,6.58,,,4.6,7.0,3.75,8.0,7.75,2.0
578399,578399,419870,,,8.25,6.83,,,4.6,7.0,7.0,7.4,5.25,2.0
578400,578400,419871,,,7.0,7.08,,,6.0,7.5,5.5,8.8,8.75,2.0
578401,578401,419872,,,7.75,6.75,,,8.2,7.75,4.25,9.2,8.25,2.0
