No,Code,Diali,GDCD,Hoahoc,KHTN,KHXH,LichSu,Ngoaingu,Nguvan,Sinhhoc,Toan,Vatli,city
580031,2040520,,,8.25,7.17,,,6.6,6.25,7.5,8.6,5.75,2.0
580032,2040521,,,5.5,5.17,,,3.6,5.75,4.5,7.2,5.5,2.0
580033,2040522,7.0,9.5,,,7.17,5.0,3.2,6.5,,6.4,,2.0
580034,2040523,,,6.5,6.67,,,6.4,6.0,5.5,7.6,8.0,2.0
580035,2040524,,,7.5,7.67,,,9.0,8.0,7.0,9.0,8.5,2.0
580036,2040525,,,5.0,6.08,,,5.4,6.75,5.75,8.8,7.5,2.0
580037,2040526,,,9.0,7.33,,,4.6,7.0,4.25,9.2,8.75,2.0
580038,2040527,,,6.5,6.17,,,,7.0,5.0,7.8,7.0,2.0
580039,2040528,8.0,9.0,,,8.08,7.25,3.6,6.25,,7.4,,2.0
580040,2040529,,,8.75,7.42,,,5.4,6.25,6.25,8.8,7.25,2.0
580041,2040530,,,4.75,5.5,,,7.4,6.25,4.0,7.8,7.75,2.0
580042,2040531,,,7.0,7.33,,,8.2,7.0,6.75,8.8,8.25,2.0
580043,2040532,,,8.25,7.42,,,7.2,5.75,5.5,9.2,8.5,2.0
580044,2040533,5.5,7.0,,,5.67,4.5,2.0,6.5,,4.8,,2.0
580045,2040534,6.0,7.5,,,6.17,5.0,5.6,6.5,,7.6,,2.0
580046,2040535,9.0,9.25,,,8.25,6.5,3.6,7.5,,6.6,,2.0
580047,2040536,,,7.5,6.58,,,6.2,7.25,7.25,9.0,5.0,2.0
580048,2040537,,,8.25,7.83,,,8.2,7.75,7.5,8.8,7.75,2.0
580049,2040538,,,7.0,6.75,,,7.6,6.75,6.5,8.8,6.75,2.0
580050,2040539,,,10.0,8.25,,,5.8,7.0,6.5,8.8,8.25,2.0
580051,2040540,,,6.25,5.58,,,4.0,6.75,5.25,7.8,5.25,2.0
580052,2040541,6.75,7.5,,,5.92,3.5,3.6,6.5,,6.4,,2.0
580053,2040542,6.5,8.25,,,6.5,4.75,5.6,4.5,,8.4,,2.0
580054,2040543,,,7.5,6.92,,,5.8,6.75,6.25,8.6,7.0,2.0
580055,2040544,,,9.0,8.25,,,5.6,7.75,6.75,9.8,9.0,2.0
580056,2040545,8.25,9.0,,,7.58,5.5,6.6,7.25,,8.0,,2.0
580057,2040546,,,8.75,7.42,,,5.4,7.25,7.75,8.6,5.75,2.0
580058,2040547,,,7.75,6.83,,,5.8,7.25,6.75,7.6,6.0,2.0
580059,2040548,,,7.0,7.5,,,6.8,7.0,7.5,8.6,8.0,2.0
580060,2040549,,,8.5,7.25,,,5.2,7.5,5.5,8.8,7.75,2.0
580061,2040550,,,6.75,6.08,,,5.2,6.75,4.0,7.4,7.5,2.0
580062,2040551,8.0,8.5,,,7.92,7.25,6.4,8.25,,7.2,,2.0
580063,2040552,7.5,7.75,,,6.25,3.5,3.4,6.75,,6.8,,2.0
580064,2040553,,,8.5,8.67,,,9.0,7.75,7.75,9.6,9.75,2.0
580065,2040554,,,9.25,8.67,,,5.4,7.25,8.75,9.2,8.0,2.0
580066,2040555,,,7.5,7.08,,,7.0,6.75,6.75,8.2,7.0,2.0
580067,2040556,7.25,9.5,,,7.58,6.0,4.8,6.75,,7.8,,2.0
580068,2040557,,,7.75,7.58,,,8.0,7.25,6.25,8.6,8.75,2.0
580069,2040558,,,6.5,6.5,,,4.6,7.0,6.25,7.8,6.75,2.0
580070,2040559,,,7.25,6.17,,,6.4,6.75,5.25,7.4,6.0,2.0
580071,2040560,,,6.0,7.0,,,8.2,6.5,6.75,9.4,8.25,2.0
580072,2040561,,,7.75,6.42,,,4.8,7.5,7.0,8.8,4.5,2.0
580073,2040562,,,9.0,7.5,,,7.6,8.0,4.75,9.4,8.75,2.0
580074,2040563,,,6.75,6.08,,,5.8,6.25,6.0,7.2,5.5,2.0
580075,2040564,,,6.5,6.92,,,8.0,6.75,7.0,8.4,7.25,2.0
580076,2040565,,,8.75,7.92,,,5.4,7.5,8.5,9.2,6.5,2.0
580077,2040566,,,8.25,7.42,,,8.6,8.5,6.5,9.2,7.5,2.0
580078,2040567,,,8.0,6.42,,,7.4,7.5,5.5,8.2,5.75,2.0
580079,2040568,6.0,8.5,,,6.58,5.25,8.4,7.5,,6.4,,2.0
580080,2040569,,,6.0,6.42,,,6.0,6.5,6.75,7.2,6.5,2.0
580081,2040570,8.25,8.5,,,7.83,6.75,5.4,5.75,,6.0,,2.0
580082,2040571,7.75,9.0,,,7.33,5.25,3.8,6.75,,7.2,,2.0
580083,2040572,,,6.0,5.33,,,4.2,5.75,4.0,7.2,6.0,2.0
580084,2040573,,,8.75,6.83,,,5.6,6.5,5.0,9.2,6.75,2.0
580085,2040574,7.25,9.0,,,7.33,5.75,8.4,7.25,,7.8,,2.0
580086,2040575,,,8.0,7.5,,,6.4,7.5,5.5,8.8,9.0,2.0
580087,2040576,,,5.75,5.83,,,3.8,6.5,5.5,6.0,6.25,2.0
580088,2040577,,,7.25,7.17,,,4.2,7.0,6.75,9.0,7.5,2.0
580089,2040578,,,8.5,7.42,,,6.8,6.75,8.25,8.4,5.5,2.0
580090,2040579,,,8.0,7.5,,,8.4,7.0,5.5,8.6,9.0,2.0
580091,2040580,,,4.75,6.92,,,7.8,6.5,6.75,8.4,9.25,2.0
580092,2040581,,,10.0,8.17,,,5.8,6.75,8.5,9.6,6.0,2.0
580093,2040582,,,6.5,6.92,,,7.0,7.5,6.25,8.8,8.0,2.0
580094,2040583,,,8.0,6.92,,,8.0,7.0,6.5,8.6,6.25,2.0
580095,2040584,,,7.5,6.42,,,7.2,7.75,5.0,8.0,6.75,2.0
580096,2040585,6.75,7.75,,,6.5,5.0,6.4,7.25,,5.8,,2.0
580097,2040586,,,9.5,8.25,,,6.0,7.75,8.0,8.8,7.25,2.0
580098,2040587,,,8.5,8.08,,,5.6,5.75,7.25,8.8,8.5,2.0
580099,2040588,6.25,8.5,,,6.33,4.25,4.0,7.0,,7.2,,2.0
580100,2040589,8.25,8.5,,,7.58,6.0,3.8,5.25,,7.6,,2.0
580101,2040590,7.0,9.5,,,7.5,6.0,3.8,6.0,,7.2,,2.0
580102,2040591,,,6.0,6.75,,,7.6,4.75,6.0,7.8,8.25,2.0
580103,2040592,,,7.75,7.08,,,6.8,6.75,5.5,8.8,8.0,2.0
580104,2040593,6.25,7.5,,,5.58,3.0,2.8,6.5,,6.2,,2.0
580105,2040594,,,8.5,7.83,,,9.4,8.5,6.5,9.4,8.5,2.0
580106,2040595,,,6.75,6.83,,,4.6,7.5,5.75,9.0,8.0,2.0
580107,2040596,,,7.75,6.67,,,3.8,5.0,5.75,8.4,6.5,2.0
580108,2040597,7.5,9.0,,,7.33,5.5,2.0,5.5,,7.0,,2.0
580109,2040598,,,6.75,6.25,,,3.6,6.0,5.0,7.0,7.0,2.0
580110,2040599,,,6.75,6.0,,,5.2,5.25,3.75,8.6,7.5,2.0
580111,2040600,7.75,9.0,,,7.58,6.0,7.4,6.5,,6.6,,2.0
580112,2040601,,,6.5,7.0,,,7.4,5.5,7.0,9.4,7.5,2.0
580113,2040602,,,7.0,7.08,,,6.8,6.0,6.75,7.8,7.5,2.0
580114,2040603,,,6.25,6.33,,,4.0,6.75,6.5,8.0,6.25,2.0
580115,2040604,,,4.75,5.42,,,5.8,6.5,5.5,6.8,6.0,2.0
580116,2040605,,,8.5,8.08,,,6.2,6.5,7.25,8.4,8.5,2.0
580117,2040606,,,9.0,8.08,,,4.8,6.0,8.75,9.2,6.5,2.0
580118,2040607,,,4.5,6.08,,,8.2,7.75,6.25,8.6,7.5,2.0
580119,2040608,,,7.75,6.92,,,6.0,7.25,4.25,9.0,8.75,2.0
580120,2040609,,,9.0,7.58,,,4.2,6.0,5.0,9.0,8.75,2.0
580121,2040610,6.25,8.5,,,5.92,3.0,3.4,7.5,,6.6,,2.0
580122,2040611,,,3.25,5.0,,,6.8,7.75,4.25,9.4,7.5,2.0
580123,2040612,,,6.0,6.25,,,7.2,6.25,5.0,8.6,7.75,2.0
580124,2040613,,,7.25,6.0,,,3.6,5.75,5.0,6.2,5.75,2.0
580125,2040614,6.75,8.5,,,6.67,4.75,7.0,6.5,,7.2,,2.0
580126,2040615,7.0,7.25,,,6.25,4.5,5.6,6.75,,5.2,,2.0
580127,2040616,,,7.5,7.5,,,9.0,8.0,6.5,9.2,8.5,2.0
580128,2040617,6.0,8.25,,,5.83,3.25,2.2,5.25,,6.6,,2.0
580129,2040618,7.75,7.5,,,7.67,7.75,4.2,5.5,,7.6,,2.0
580130,2040619,8.5,9.25,,,8.67,8.25,9.2,8.5,,9.0,,2.0
580131,2040620,,,5.75,6.17,,,6.2,5.5,5.5,7.8,7.25,2.0
580132,2040621,,,7.25,6.58,,,6.4,7.25,5.75,8.0,6.75,2.0
580133,2040622,,,7.0,6.25,,,6.0,6.5,4.75,8.0,7.0,2.0
580134,2040623,,,5.25,6.75,,,4.8,6.5,6.75,8.2,8.25,2.0
580135,2040624,5.0,5.0,,,4.17,2.5,2.8,4.25,,5.2,,2.0
580136,2040625,,,5.25,6.0,,,7.8,5.75,4.25,9.2,8.5,2.0
580137,2040626,,,7.75,6.83,,,6.4,7.0,5.5,9.2,7.25,2.0
580138,2040627,7.5,7.5,,,6.5,4.5,4.6,6.0,,7.8,,2.0
580139,2040628,5.5,8.0,,,6.33,5.5,2.8,5.5,,7.0,,2.0
580140,2040629,,,9.25,8.33,,,6.8,7.75,9.0,9.4,6.75,2.0
580141,2040630,,,8.75,7.67,,,4.6,6.0,5.75,8.4,8.5,2.0
580142,2040631,,,8.0,7.83,,,8.0,5.5,6.75,9.2,8.75,2.0
580143,2040632,,,8.0,7.0,,,5.8,7.0,4.75,9.0,8.25,2.0
580144,2040633,,,6.75,6.42,,,2.4,5.75,6.5,7.4,6.0,2.0
580145,2040634,,,10.0,8.17,,,6.4,5.25,5.25,9.6,9.25,2.0
580146,2040635,7.5,8.0,,,6.42,3.75,3.8,6.25,,6.6,,2.0
580147,2040636,,,7.75,8.0,,,8.8,7.5,7.0,9.8,9.25,2.0
580148,2040637,,,6.75,6.25,,,4.6,6.25,5.5,7.6,6.5,2.0
580149,2040638,,,7.5,7.0,,,9.2,6.75,5.75,8.2,7.75,2.0
580150,2040639,,,7.75,6.58,,,3.4,7.75,4.25,8.0,7.75,2.0
580151,2040640,,,6.5,7.17,,,9.2,6.5,7.0,8.6,8.0,2.0
580152,2040641,7.25,8.5,,,6.67,4.25,4.0,6.75,,7.2,,2.0
580153,2040642,,,3.5,4.42,,,3.2,5.0,4.25,7.4,5.5,2.0
580154,2040643,6.75,7.0,,,5.92,4.0,7.2,6.75,,7.8,,2.0
580155,2040644,,,8.25,7.83,,,6.0,6.5,7.25,8.6,8.0,2.0
580156,2040645,,,7.0,7.08,,,8.2,7.75,5.75,9.2,8.5,2.0
580157,2040646,8.0,9.5,,,8.17,7.0,6.8,7.25,,8.0,,2.0
580158,2040647,,,8.75,7.67,,,5.6,6.0,6.25,9.2,8.0,2.0
580159,2040648,,,6.0,5.5,,,8.2,6.25,5.0,6.4,5.5,2.0
580160,2040649,7.75,8.5,,,6.67,3.75,3.6,5.5,,6.6,,2.0
580161,2040650,,,5.75,5.0,,,4.8,5.5,3.75,6.8,5.5,2.0
580162,2040651,,,7.0,6.33,,,6.8,7.75,4.75,8.6,7.25,2.0
580163,2040652,,,8.25,8.58,,,8.6,8.0,8.5,9.6,9.0,2.0
580164,2040653,,,9.5,7.83,,,7.0,6.0,6.0,9.2,8.0,2.0
580165,2040654,,,8.75,8.5,,,8.2,7.0,8.0,9.0,8.75,2.0
580166,2040655,,,6.5,6.75,,,8.6,6.75,5.5,8.8,8.25,2.0
580167,2040656,,,6.0,6.0,,,5.4,6.5,5.5,7.2,6.5,2.0
580168,2040657,,,6.75,6.67,,,6.6,7.0,5.75,9.0,7.5,2.0
580169,2040658,,,6.0,5.75,,,7.8,6.0,4.0,9.0,7.25,2.0
580170,2040659,6.25,6.5,,,5.08,2.5,4.2,6.25,,7.2,,2.0
580171,2040660,6.5,8.5,,,7.25,6.75,5.2,5.25,,6.2,,2.0
580172,2040661,,,10.0,7.92,,,6.4,7.75,6.25,9.4,7.5,2.0
580173,2040662,,,8.0,6.58,,,3.8,6.25,3.75,9.0,8.0,2.0
580174,2040663,,,2.0,3.92,,,7.8,7.0,4.5,8.2,5.25,2.0
580175,2040664,,,6.0,5.75,,,3.8,6.75,4.0,7.0,7.25,2.0
580176,2040665,,,8.5,7.5,,,6.2,6.75,5.75,9.2,8.25,2.0
580177,2040666,,,5.25,5.17,,,5.4,6.0,4.75,7.8,5.5,2.0
580178,2040667,,,7.5,7.58,,,6.2,6.0,7.25,8.6,8.0,2.0
580179,2040668,5.75,7.75,,,5.75,3.75,4.0,5.0,,7.0,,2.0
580180,2040669,,,6.0,6.08,,,6.4,7.75,4.75,8.4,7.5,2.0
580181,2040670,,,8.25,7.33,,,5.0,6.0,6.25,8.6,7.5,2.0
580182,2040671,7.75,9.0,,,8.17,7.75,5.8,7.75,,8.0,,2.0
580183,2040672,,,8.5,7.67,,,5.0,6.0,6.75,8.8,7.75,2.0
580184,2040673,,,8.0,6.0,,,6.4,7.5,4.0,8.8,6.0,2.0
580185,2040674,6.0,9.0,,,6.0,3.0,5.0,6.25,,6.8,,2.0
580186,2040675,,,9.25,8.0,,,6.8,6.75,8.75,9.0,6.0,2.0
580187,2040676,7.0,7.25,,,6.08,4.0,2.6,7.25,,6.6,,2.0
580188,2040677,,,9.5,8.75,,,8.4,8.0,9.75,8.6,7.0,2.0
580189,2040678,7.5,9.0,,,6.67,3.5,3.0,6.75,,7.2,,2.0
580190,2040679,6.75,7.0,,,6.08,4.5,4.4,7.25,,6.6,,2.0
580191,2040680,,,4.75,6.17,,,7.0,7.75,5.5,9.4,8.25,2.0
580192,2040681,,,9.75,8.67,,,4.8,7.0,7.25,9.6,9.0,2.0
580193,2040682,6.5,9.5,,,7.17,5.5,4.4,5.0,,5.8,,2.0
580194,2040683,,,6.75,6.67,,,8.2,8.0,5.0,9.8,8.25,2.0
580195,2040684,6.75,8.5,,,6.75,5.0,2.8,5.75,,6.8,,2.0
580196,2040685,,,9.75,8.5,,,9.0,8.0,8.25,9.0,7.5,2.0
580197,2040686,,,7.0,6.25,,,5.2,6.5,6.5,7.8,5.25,2.0
580198,2040687,8.5,10.0,,,8.58,7.25,3.6,6.5,,7.8,,2.0
580199,2040688,,,8.25,6.58,,,4.2,7.0,6.5,8.8,5.0,2.0
580200,2040689,,,5.75,6.17,,,6.8,7.0,5.25,8.0,7.5,2.0
580201,2040690,,,5.5,5.67,,,7.4,7.0,4.25,8.2,7.25,2.0
580202,2040691,7.25,8.75,,,7.17,5.5,7.0,7.5,,7.8,,2.0
580203,2040692,,,5.5,6.25,,,8.2,9.0,5.25,9.0,8.0,2.0
580204,2040693,,,8.25,7.08,,,6.2,7.5,7.25,9.0,5.75,2.0
580205,2040694,,,6.25,6.5,,,8.0,7.0,4.75,9.0,8.5,2.0
580206,2040695,7.25,9.0,,,7.92,7.5,6.8,7.75,,5.6,,2.0
580207,2040696,,,5.5,6.17,,,6.4,6.25,5.25,7.8,7.75,2.0
580208,2040697,,,8.5,8.0,,,5.2,7.0,6.5,8.8,9.0,2.0
580209,2040698,,,5.75,5.75,,,7.2,7.5,4.25,8.8,7.25,2.0
580210,2040699,9.0,8.5,,,8.58,8.25,6.4,7.5,,8.4,,2.0
580211,2040700,6.75,9.5,,,7.5,6.25,3.0,7.0,,6.8,,2.0
580212,2040701,,,7.0,6.75,,,3.8,6.25,6.25,7.6,7.0,2.0
580213,2040702,8.5,8.0,,,6.92,4.25,8.4,7.25,,7.0,,2.0
580214,2040703,,,8.0,6.08,,,4.4,7.0,6.5,9.0,3.75,2.0
580215,2040704,8.0,8.5,,,7.75,6.75,7.2,8.25,,7.0,,2.0
580216,2040705,,,6.25,7.08,,,8.8,7.75,7.5,9.8,7.5,2.0
580217,2040706,,,7.75,7.17,,,7.2,8.0,5.75,9.2,8.0,2.0
580218,2040707,,,7.5,7.0,,,3.2,6.5,6.5,7.8,7.0,2.0
580219,2040708,,,9.0,8.08,,,4.8,7.5,7.5,8.0,7.75,2.0
580220,2040709,,,7.75,7.67,,,8.0,6.5,7.0,9.6,8.25,2.0
580221,2040710,8.0,8.0,,,6.5,3.5,4.6,6.0,,6.6,,2.0
580222,2040711,5.75,8.75,,,6.0,3.5,3.2,6.5,,6.6,,2.0
580223,2040712,,,8.0,7.08,,,6.6,7.0,4.75,9.0,8.5,2.0
580224,2040713,,,7.75,6.67,,,3.8,6.0,4.5,7.2,7.75,2.0
580225,2040714,,,6.25,7.17,,,8.8,7.5,6.25,9.0,9.0,2.0
580226,2040715,,,6.5,5.92,,,6.2,8.5,6.25,7.6,5.0,2.0
580227,2040716,,,5.25,6.33,,,6.4,6.25,6.25,7.2,7.5,2.0
580228,2040717,,,7.0,7.0,,,6.6,6.5,7.0,8.0,7.0,2.0
580229,2040718,8.0,9.25,,,7.83,6.25,8.2,7.5,,7.8,,2.0
580230,2040719,,,6.75,6.33,,,6.2,7.5,5.75,7.8,6.5,2.0
580231,2040720,,,7.0,6.42,,,7.4,7.75,6.0,7.0,6.25,2.0
580232,2040721,,,9.0,7.92,,,7.0,7.25,8.75,9.4,6.0,2.0
580233,2040722,,,4.0,5.08,,,5.4,6.5,4.0,8.6,7.25,2.0
580234,2040723,,,5.75,5.83,,,6.8,5.5,4.5,8.2,7.25,2.0
580235,2040724,,,7.25,6.75,,,5.2,6.25,6.0,8.0,7.0,2.0
580236,2040725,,,8.5,6.75,,,7.6,7.5,5.5,7.6,6.25,2.0
580237,2040726,,,8.5,6.67,,,4.2,6.25,4.0,9.0,7.5,2.0
580238,2040727,7.0,8.75,,,6.42,3.5,2.2,5.25,,7.2,,2.0
580239,2040728,,,9.75,8.0,,,7.0,6.25,5.75,9.2,8.5,2.0
580240,2040729,,,8.0,7.58,,,4.4,6.0,6.75,8.0,8.0,2.0
580241,2040730,,,5.5,6.42,,,7.6,6.5,6.0,8.6,7.75,2.0
580242,2040731,6.25,5.75,,,6.08,6.25,2.6,5.0,,4.0,,2.0
580243,2040732,,,7.0,6.5,,,7.0,7.25,5.5,8.6,7.0,2.0
580244,2040733,7.25,8.5,,,6.75,4.5,7.2,7.25,,6.2,,2.0
580245,2040734,5.25,7.5,,,5.67,4.25,3.0,5.5,,5.4,,2.0
580246,2040735,,,6.75,6.75,,,6.6,7.25,5.5,8.0,8.0,2.0
580247,2040736,,,8.25,7.92,,,7.8,7.25,6.75,9.4,8.75,2.0
580248,2040737,7.25,8.0,,,7.17,6.25,7.8,8.0,,8.2,,2.0
580249,2040738,8.5,9.25,,,8.67,8.25,6.0,7.5,,7.2,,2.0
580250,2040739,,,5.5,6.83,,,7.6,7.5,7.0,8.8,8.0,2.0
580251,2040740,,,7.0,6.75,,,8.4,7.75,5.5,9.2,7.75,2.0
580252,2040741,,,7.25,7.0,,,5.8,8.0,7.0,8.6,6.75,2.0
580253,2040742,,,6.5,6.92,,,7.0,7.75,6.5,6.8,7.75,2.0
580254,2040743,,,6.5,6.33,,,6.6,7.25,5.0,9.0,7.5,2.0
580255,2040744,,,5.5,5.33,,,6.6,7.5,5.0,8.2,5.5,2.0
580256,2040745,,,8.0,6.92,,,6.0,7.5,5.0,8.6,7.75,2.0
580257,2040746,,,9.75,8.33,,,7.8,7.75,8.75,9.2,6.5,2.0
580258,2040747,,,7.5,7.33,,,8.6,7.25,6.75,9.4,7.75,2.0
580259,2040748,,,6.5,6.5,,,7.8,7.5,5.5,8.4,7.5,2.0
580260,2040749,,,6.25,6.42,,,5.8,7.75,5.25,8.2,7.75,2.0
580261,2040750,,,7.5,7.58,,,7.4,8.0,7.25,8.6,8.0,2.0
580262,2040751,,,8.5,7.33,,,5.2,8.0,5.0,9.0,8.5,2.0
580263,2040752,,,7.75,6.58,,,6.0,7.5,7.0,8.2,5.0,2.0
580264,2040753,,,8.5,7.08,,,8.4,6.75,8.25,9.0,4.5,2.0
580265,2040754,,,6.25,7.08,,,8.4,7.75,6.75,9.2,8.25,2.0
580266,2040755,,,4.25,5.0,,,2.6,5.75,4.25,6.4,6.5,2.0
580267,2040756,,,5.5,6.17,,,7.8,6.5,5.5,9.8,7.5,2.0
580268,2040757,,,6.5,6.17,,,6.8,8.0,5.25,8.4,6.75,2.0
580269,2040758,,,4.0,4.17,,,3.6,8.0,4.75,5.8,3.75,2.0
580270,2040759,,,8.25,6.5,,,6.2,7.0,6.0,8.0,5.25,2.0
580271,2040760,,,5.75,6.83,,,6.6,7.5,6.75,8.8,8.0,2.0
580272,2040761,,,7.75,7.5,,,8.0,8.25,6.25,9.8,8.5,2.0
580273,2040762,,,5.25,4.92,,,3.8,7.25,4.0,8.4,5.5,2.0
580274,2040763,,,6.5,6.17,,,6.8,7.25,4.25,9.2,7.75,2.0
580275,2040764,,,6.75,6.17,,,4.0,6.0,4.75,8.2,7.0,2.0
580276,2040765,,,7.0,6.67,,,5.0,8.0,5.75,7.6,7.25,2.0
580277,2040766,,,6.0,6.17,,,8.8,7.5,5.5,8.6,7.0,2.0
580278,2040767,,,9.25,8.33,,,6.4,7.0,6.25,9.0,9.5,2.0
580279,2040768,,,5.75,6.17,,,6.6,6.5,4.75,8.8,8.0,2.0
580280,2040769,,,7.5,6.5,,,4.0,6.75,5.0,8.2,7.0,2.0
580281,2040770,,,7.25,7.33,,,8.4,7.5,7.25,8.6,7.5,2.0
580282,2040771,,,10.0,8.33,,,7.6,7.25,9.0,9.4,6.0,2.0
580283,2040772,,,6.75,6.08,,,4.4,6.5,5.25,7.6,6.25,2.0
580284,2040773,,,8.25,7.58,,,7.8,7.5,8.25,9.2,6.25,2.0
580285,2040774,,,9.0,7.58,,,5.0,7.25,8.0,8.8,5.75,2.0
580286,2040775,,,8.25,7.0,,,5.2,6.0,5.5,8.2,7.25,2.0
580287,2040776,,,6.5,6.83,,,7.8,7.75,6.25,9.0,7.75,2.0
580288,2040777,,,7.0,6.75,,,8.4,6.75,5.25,8.0,8.0,2.0
580289,2040778,,,9.0,8.25,,,8.2,7.25,9.0,8.8,6.75,2.0
580290,2040779,,,6.75,6.42,,,5.6,7.0,5.25,7.0,7.25,2.0
580291,2040780,,,6.75,5.42,,,8.0,8.25,4.25,8.0,5.25,2.0
580292,2040781,7.75,8.0,,,7.33,6.25,8.2,8.5,,9.0,,2.0
580293,2040782,8.5,9.5,,,8.5,7.5,9.4,8.25,,7.6,,2.0
580294,2040783,6.0,9.0,,,6.67,5.0,3.2,7.25,,6.6,,2.0
580295,2040784,,,6.25,6.67,,,7.8,8.0,5.25,9.2,8.5,2.0
580296,2040785,,,6.25,6.58,,,7.8,6.75,6.25,9.0,7.25,2.0
580297,2040786,6.5,9.25,,,7.17,5.75,6.8,7.25,,6.8,,2.0
580298,2040787,6.75,7.5,,,5.83,3.25,3.2,6.25,,6.8,,2.0
580299,2040788,,,5.25,6.33,,,6.6,6.75,6.0,9.0,7.75,2.0
580300,2040789,,,9.0,8.25,,,6.4,7.25,7.75,9.4,8.0,2.0
580301,2040790,7.25,8.5,,,6.5,3.75,5.8,5.25,,7.4,,2.0
580302,2040791,,,6.0,5.92,,,5.2,8.0,5.0,8.2,6.75,2.0
580303,2040792,,,8.0,7.0,,,5.6,7.25,5.5,8.4,7.5,2.0
580304,2040793,,,7.25,7.25,,,7.4,7.5,6.25,7.8,8.25,2.0
580305,2040794,,,10.0,8.25,,,8.6,7.0,8.25,9.4,6.5,2.0
580306,2040795,6.0,8.5,,,6.75,5.75,5.2,7.0,,7.0,,2.0
580307,2040796,,,9.0,7.75,,,5.2,7.5,6.25,8.4,8.0,2.0
580308,2040797,6.75,7.75,,,6.08,3.75,3.8,7.0,,7.0,,2.0
580309,2040798,,,8.75,8.33,,,6.8,7.0,8.25,8.6,8.0,2.0
580310,2040799,,,6.25,6.5,,,8.2,6.5,5.25,8.8,8.0,2.0
580311,2040800,8.0,9.0,,,7.0,4.0,3.6,7.5,,8.2,,2.0
580312,2040801,,,5.0,5.25,,,4.4,7.75,5.25,8.2,5.5,2.0
580313,2040802,,,10.0,8.83,,,8.6,7.5,9.25,9.6,7.25,2.0
580314,2040803,,,3.75,4.5,,,3.8,6.25,4.75,7.4,5.0,2.0
580315,2040804,,,6.25,7.17,,,9.2,7.5,6.75,9.2,8.5,2.0
580316,2040805,6.5,7.75,,,6.0,3.75,2.4,7.5,,7.2,,2.0
580317,2040806,,,7.25,7.17,,,8.0,7.5,5.5,9.2,8.75,2.0
580318,2040807,,,7.5,7.17,,,4.6,6.5,6.75,9.2,7.25,2.0
580319,2040808,,,7.25,7.17,,,6.4,7.75,6.75,9.8,7.5,2.0
580320,2040809,,,4.75,5.17,,,6.6,7.5,4.75,7.8,6.0,2.0
580321,2040810,,,6.75,6.75,,,6.6,7.5,6.5,7.8,7.0,2.0
580322,2040811,7.75,9.0,,,8.25,8.0,5.4,7.25,,8.6,,2.0
580323,2040812,8.0,8.75,,,7.25,5.0,4.4,7.5,,6.8,,2.0
580324,2040813,7.5,7.75,,,6.42,4.0,3.4,7.0,,7.4,,2.0
580325,2040814,,,6.25,5.92,,,6.6,7.0,5.5,7.4,6.0,2.0
580326,2040815,6.75,8.75,,,6.83,5.0,8.0,8.0,,8.2,,2.0
580327,2040816,,,8.5,7.67,,,6.0,7.0,7.0,8.6,7.5,2.0
580328,2040817,,,7.5,6.83,,,8.4,7.5,5.75,8.2,7.25,2.0
580329,2040818,,,9.25,8.17,,,7.2,8.0,6.75,8.8,8.5,2.0
580330,2040819,,,6.75,5.58,,,4.4,6.25,4.5,7.4,5.5,2.0
580331,2040820,,,7.0,7.25,,,5.4,7.25,7.5,9.0,7.25,2.0
580332,2040821,7.75,7.75,,,7.5,7.0,6.2,7.75,,7.8,,2.0
580333,2040822,,,8.25,6.83,,,3.0,6.25,5.5,7.6,6.75,2.0
580334,2040823,5.0,6.75,,,4.67,2.25,2.4,6.0,,5.2,,2.0
580335,2040824,5.25,8.0,,,5.92,4.5,2.4,6.0,,6.2,,2.0
580336,2040825,6.0,9.25,,,6.83,5.25,3.8,6.25,,6.4,,2.0
580337,2040826,,,5.25,6.08,,,5.6,5.5,5.5,8.6,7.5,2.0
580338,2040827,,,7.75,7.0,,,3.8,6.0,6.5,8.0,6.75,2.0
580339,2040828,,,9.5,8.5,,,8.4,7.0,9.0,9.6,7.0,2.0
580340,2040829,,,7.0,6.42,,,6.4,7.25,4.75,7.4,7.5,2.0
580341,2040830,6.25,9.0,,,6.33,3.75,2.8,5.25,,5.4,,2.0
580342,2040831,8.75,9.0,,,8.08,6.5,6.8,6.75,,6.8,,2.0
580343,2040832,7.0,7.75,,,6.75,5.5,3.2,5.75,,7.0,,2.0
580344,2040833,6.5,7.75,,,6.0,3.75,2.2,5.75,,6.4,,2.0
580345,2040834,,,6.0,5.5,,,5.2,6.25,4.5,8.4,6.0,2.0
580346,2040835,7.5,8.75,,,7.42,6.0,5.2,7.5,,7.8,,2.0
580347,2040836,,,6.0,5.83,,,3.4,5.75,5.75,8.4,5.75,2.0
580348,2040837,,,10.0,8.5,,,6.4,6.0,6.75,9.6,8.75,2.0
580349,2040838,,,9.0,7.92,,,6.0,6.75,5.75,9.0,9.0,2.0
580350,2040839,7.5,9.5,,,7.67,6.0,5.2,6.25,,7.4,,2.0
580351,2040840,6.75,7.0,,,5.75,3.5,3.0,5.25,,5.8,,2.0
580352,2040841,,,8.25,8.0,,,5.4,6.75,7.0,8.8,8.75,2.0
580353,2040842,,,7.75,7.0,,,4.6,8.0,5.75,8.6,7.5,2.0
580354,2040843,,,9.25,8.17,,,6.2,7.5,9.0,9.0,6.25,2.0
