,No,Code,Diali,GDCD,Hoahoc,KHTN,KHXH,LichSu,Ngoaingu,Nguvan,Sinhhoc,Toan,Vatli,city
544025,544025,544026,,,6.0,6.08,,,5.4,7.0,5.75,8.0,6.5,2.0
544026,544026,544027,,,7.0,6.75,,,6.4,6.75,6.5,7.4,6.75,2.0
544027,544027,544028,,,7.25,6.83,,,5.4,7.25,5.75,8.2,7.5,2.0
544028,544028,544029,,,6.75,6.5,,,4.8,7.25,6.25,7.6,6.5,2.0
544032,544032,544033,,,5.5,5.25,,,4.8,6.25,4.5,7.4,5.75,2.0
544033,544033,544034,,,5.75,5.33,,,5.2,7.25,4.5,7.0,5.75,2.0
544041,544041,544042,,,4.25,4.25,,,4.4,6.0,4.5,4.6,4.0,2.0
544043,544043,544044,,,6.75,6.58,,,7.2,6.25,6.0,6.8,7.0,2.0
544044,544044,544045,,,4.5,5.0,,,5.0,8.0,3.75,6.4,6.75,2.0
544046,544046,544047,,,3.25,4.42,,,6.2,7.5,4.25,7.4,5.75,2.0
544048,544048,544049,,,7.0,6.42,,,5.0,6.75,4.75,8.8,7.5,2.0
544049,544049,544050,,,5.5,5.58,,,4.2,7.0,5.25,7.4,6.0,2.0
544050,544050,544051,,,6.5,6.67,,,,7.5,7.75,6.2,5.75,2.0
544052,544052,544053,,,5.75,5.75,,,7.8,7.5,6.25,8.6,5.25,2.0
544053,544053,544054,,,6.75,7.08,,,4.2,7.0,7.0,7.4,7.5,2.0
544055,544055,544056,,,4.5,4.92,,,3.6,5.5,3.75,7.0,6.5,2.0
544056,544056,544057,,,7.5,7.08,,,9.4,6.25,5.5,8.2,8.25,2.0
544058,544058,544059,,,7.0,6.75,,,6.0,7.0,5.5,8.2,7.75,2.0
544059,544059,544060,,,5.0,5.5,,,7.6,7.5,4.75,8.2,6.75,2.0
544062,544062,544063,,,6.0,6.0,,,6.6,6.0,5.75,5.4,6.25,2.0
544063,544063,544064,,,6.25,6.75,,,6.8,6.5,5.75,7.8,8.25,2.0
544065,544065,544066,,,7.75,7.75,,,7.0,6.75,7.5,9.2,8.0,2.0
544067,544067,544068,,,5.5,5.58,,,5.6,7.25,4.75,7.6,6.5,2.0
544068,544068,544069,,,6.5,6.92,,,8.4,7.25,6.0,8.8,8.25,2.0
544069,544069,544070,,,6.0,6.42,,,5.2,6.25,7.0,7.4,6.25,2.0
544070,544070,544071,,,7.0,7.42,,,7.4,8.25,7.25,8.0,8.0,2.0
544073,544073,544074,,,7.25,6.58,,,5.8,7.5,5.25,7.6,7.25,2.0
544078,544078,544079,,,7.25,6.5,,,5.2,6.5,6.5,8.2,5.75,2.0
544079,544079,544080,,,5.5,5.0,,,4.8,6.25,3.0,6.8,6.5,2.0
544082,544082,544083,,,7.75,7.08,,,7.0,7.0,5.5,9.0,8.0,2.0
544085,544085,544086,,,8.5,7.42,,,5.8,7.25,8.5,8.2,5.25,2.0
544086,544086,544087,,,6.75,7.5,,,5.8,7.5,7.5,8.2,8.25,2.0
544087,544087,544088,,,6.75,5.75,,,4.8,6.0,4.25,7.2,6.25,2.0
544089,544089,544090,,,3.0,4.17,,,4.0,6.5,4.0,5.4,5.5,2.0
544091,544091,544092,,,6.75,5.33,,,5.8,6.25,4.75,6.8,4.5,2.0
544093,544093,544094,,,7.25,7.33,,,5.4,7.0,6.5,8.2,8.25,2.0
544094,544094,544095,,,5.25,5.75,,,6.6,6.83,5.75,6.8,6.25,2.0
544096,544096,544097,,,5.25,6.17,,,5.4,7.75,5.75,8.2,7.5,2.0
544102,544102,544103,,,7.75,7.17,,,8.4,8.25,6.25,8.8,7.5,2.0
544105,544105,544106,,,3.5,4.5,,,3.2,6.75,4.25,6.4,5.75,2.0
544106,544106,544107,,,6.25,6.33,,,7.4,7.5,5.25,9.0,7.5,2.0
544107,544107,544108,,,7.5,7.33,,,5.4,6.75,7.75,7.2,6.75,2.0
544110,544110,544111,,,7.0,6.33,,,7.8,7.25,6.75,8.4,5.25,2.0
544113,544113,544114,,,6.75,6.42,,,6.0,6.5,5.75,8.4,6.75,2.0
544115,544115,544116,,,7.5,6.58,,,5.8,6.75,6.0,7.6,6.25,2.0
544116,544116,544117,,,5.75,5.75,,,5.4,7.0,4.5,7.8,7.0,2.0
544117,544117,544118,,,3.0,4.08,,,4.2,5.5,2.75,4.8,6.5,2.0
544118,544118,544119,,,7.75,6.83,,,5.2,6.25,5.0,7.2,7.75,2.0
544119,544119,544120,,,8.25,7.17,,,6.0,5.75,5.5,7.4,7.75,2.0
544120,544120,544121,,,6.25,6.5,,,7.8,6.75,5.75,7.8,7.5,2.0
544126,544126,544127,,,5.0,5.33,,,5.8,6.0,4.75,5.2,6.25,2.0
544128,544128,544129,,,6.75,7.08,,,6.0,7.25,7.5,8.6,7.0,2.0
544129,544129,544130,,,7.5,6.75,,,6.8,7.25,5.25,8.0,7.5,2.0
544134,544134,544135,,,6.75,6.25,,,6.0,6.75,6.0,6.8,6.0,2.0
544135,544135,544136,,,8.25,6.67,,,4.4,6.75,5.0,8.8,6.75,2.0
544137,544137,544138,,,6.25,6.67,,,7.6,7.75,6.0,7.2,7.75,2.0
544138,544138,544139,,,5.75,5.75,,,6.8,7.5,5.75,7.2,5.75,2.0
544141,544141,544142,,,7.25,6.67,,,5.8,7.25,6.5,7.0,6.25,2.0
544142,544142,544143,,,7.5,5.67,,,6.6,4.75,5.0,7.8,4.5,2.0
544145,544145,544146,,,7.25,6.75,,,7.4,6.75,5.5,7.8,7.5,2.0
544147,544147,544148,,,3.5,4.25,,,6.0,7.25,4.0,5.8,5.25,2.0
544148,544148,544149,,,6.75,6.25,,,5.8,7.0,5.25,7.0,6.75,2.0
544150,544150,544151,,,6.5,5.58,,,5.2,7.0,4.0,8.4,6.25,2.0
544151,544151,544152,,,7.25,5.92,,,6.8,8.0,5.5,8.4,5.0,2.0
544152,544152,544153,,,7.5,7.5,,,7.2,6.0,7.0,7.4,8.0,2.0
544154,544154,544155,,,6.75,6.0,,,7.0,7.5,5.5,7.2,5.75,2.0
544155,544155,544156,,,4.75,4.83,,,6.2,5.75,4.25,6.8,5.5,2.0
544156,544156,544157,,,7.0,5.92,,,3.0,6.5,4.75,7.4,6.0,2.0
544159,544159,544160,,,6.5,6.25,,,8.4,7.0,5.75,8.6,6.5,2.0
544160,544160,544161,,,7.75,6.17,,,4.8,7.5,3.75,6.8,7.0,2.0
544165,544165,544166,,,7.0,6.67,,,7.0,7.5,5.75,8.4,7.25,2.0
544166,544166,544167,,,6.25,5.67,,,4.2,6.5,5.75,6.4,5.0,2.0
544167,544167,544168,,,7.75,6.83,,,6.8,6.75,5.0,8.6,7.75,2.0
544171,544171,544172,,,5.75,5.83,,,4.8,6.75,5.75,6.4,6.0,2.0
544174,544174,544175,,,7.5,6.75,,,5.6,7.25,7.0,8.2,5.75,2.0
544178,544178,544179,,,7.25,6.0,,,6.4,5.75,4.75,5.6,6.0,2.0
544182,544182,544183,,,5.0,4.25,,,3.8,5.0,2.5,6.6,5.25,2.0
544183,544183,544184,,,6.5,5.75,,,4.0,6.5,3.75,7.4,7.0,2.0
544184,544184,544185,,,7.0,6.17,,,5.6,6.75,5.25,8.2,6.25,2.0
544188,544188,544189,,,4.25,5.33,,,6.8,4.75,4.25,6.4,7.5,2.0
544193,544193,544194,,,3.0,4.08,,,5.2,6.75,4.25,6.2,5.0,2.0
544194,544194,544195,,,4.25,5.0,,,5.2,4.5,3.75,6.6,7.0,2.0
544196,544196,544197,,,6.5,5.83,,,4.8,6.25,4.75,7.2,6.25,2.0
544197,544197,544198,,,4.75,5.42,,,5.6,6.0,6.0,6.4,5.5,2.0
544200,544200,544201,,,6.0,6.5,,,4.8,6.5,5.5,8.2,8.0,2.0
544204,544204,544205,,,7.25,6.17,,,8.0,7.25,4.75,7.0,6.5,2.0
544207,544207,544208,,,2.75,4.67,,,5.0,6.5,4.25,6.8,7.0,2.0
544208,544208,544209,,,5.25,5.83,,,5.4,7.0,6.0,5.4,6.25,2.0
544209,544209,544210,,,7.25,7.0,,,8.0,7.0,6.25,7.8,7.5,2.0
544210,544210,544211,,,6.5,6.08,,,5.4,6.75,6.25,8.2,5.5,2.0
544211,544211,544212,,,5.0,4.58,,,5.0,7.5,4.0,6.6,4.75,2.0
544214,544214,544215,,,7.75,6.25,,,5.0,4.25,4.75,7.2,6.25,2.0
544220,544220,544221,,,5.0,6.0,,,3.2,5.0,6.5,7.0,6.5,2.0
544221,544221,544222,,,6.25,5.92,,,6.4,7.25,4.5,8.2,7.0,2.0
544222,544222,544223,,,6.75,5.92,,,6.2,6.25,5.5,6.2,5.5,2.0
544225,544225,544226,,,7.0,6.67,,,6.2,8.0,6.0,8.0,7.0,2.0
544226,544226,544227,,,7.5,6.67,,,4.8,7.5,5.5,6.2,7.0,2.0
544227,544227,544228,,,5.5,5.25,,,5.0,6.75,4.0,8.2,6.25,2.0
544228,544228,544229,,,7.5,6.25,,,5.0,7.25,4.25,7.4,7.0,2.0
544229,544229,544230,,,7.75,6.92,,,7.6,7.75,5.25,8.6,7.75,2.0
544232,544232,544233,,,7.75,7.92,,,8.8,6.75,7.25,9.4,8.75,2.0
544234,544234,544235,,,5.75,6.08,,,4.4,5.5,6.25,6.2,6.25,2.0
544235,544235,544236,,,7.75,5.83,,,7.6,6.75,4.5,6.0,5.25,2.0
544237,544237,544238,,,6.0,4.08,,,2.6,6.75,3.25,5.4,3.0,2.0
544238,544238,544239,,,6.5,5.92,,,5.0,7.5,5.0,8.0,6.25,2.0
544240,544240,544241,,,6.25,6.5,,,4.2,6.75,7.25,7.6,6.0,2.0
544241,544241,544242,,,6.0,6.25,,,7.0,5.75,5.5,7.2,7.25,2.0
544244,544244,544245,,,5.75,5.17,,,2.6,7.5,4.75,6.4,5.0,2.0
544246,544246,544247,,,5.0,4.67,,,3.6,7.5,4.5,6.6,4.5,2.0
544248,544248,544249,,,6.25,6.17,,,4.6,6.5,5.5,4.8,6.75,2.0
544252,544252,544253,,,6.25,6.25,,,4.8,6.5,5.75,7.4,6.75,2.0
544253,544253,544254,,,7.75,7.58,,,4.8,6.5,6.75,7.0,8.25,2.0
544257,544257,544258,,,4.75,5.75,,,5.2,6.25,6.0,7.4,6.5,2.0
544259,544259,544260,,,6.75,6.75,,,4.4,7.0,5.0,7.8,8.5,2.0
544260,544260,544261,,,6.75,6.5,,,5.8,5.5,5.75,7.4,7.0,2.0
544262,544262,544263,,,7.25,7.08,,,7.2,7.5,6.25,8.2,7.75,2.0
544265,544265,544266,,,7.0,6.5,,,5.6,7.25,4.75,8.0,7.75,2.0
544272,544272,544273,,,4.0,4.42,,,5.0,6.5,3.75,6.8,5.5,2.0
544282,544282,544283,,,4.0,5.0,,,5.0,5.5,5.5,7.8,5.5,2.0
544286,544286,544287,,,5.75,5.67,,,4.4,7.5,4.75,7.2,6.5,2.0
544287,544287,544288,,,6.0,5.5,,,4.8,7.25,5.75,8.0,4.75,2.0
544291,544291,544292,,,7.25,7.08,,,6.2,6.0,6.25,8.0,7.75,2.0
544292,544292,544293,,,4.25,5.25,,,3.8,5.25,5.5,7.8,6.0,2.0
544294,544294,544295,,,6.0,6.58,,,5.8,8.25,6.25,8.4,7.5,2.0
544295,544295,544296,,,8.5,7.42,,,5.8,7.25,6.0,7.8,7.75,2.0
544296,544296,544297,,,7.0,6.58,,,5.6,7.5,5.5,7.8,7.25,2.0
544298,544298,544299,,,5.75,5.92,,,5.8,8.0,4.75,7.4,7.25,2.0
544302,544302,544303,,,6.5,6.75,,,6.0,8.5,5.75,8.6,8.0,2.0
544305,544305,544306,,,2.25,3.83,,,2.2,5.75,3.75,5.0,5.5,2.0
544307,544307,544308,,,7.0,6.08,,,6.0,6.75,4.25,7.2,7.0,2.0
544309,544309,544310,,,5.75,5.75,,,5.2,6.5,5.0,6.8,6.5,2.0
544310,544310,544311,,,5.25,5.67,,,8.2,7.75,5.0,7.8,6.75,2.0
544313,544313,544314,,,7.25,6.83,,,5.4,7.75,5.5,7.6,7.75,2.0
544314,544314,544315,,,3.75,4.67,,,5.0,6.5,5.0,6.6,5.25,2.0
544315,544315,544316,,,5.0,5.42,,,7.6,8.0,5.75,7.8,5.5,2.0
544316,544316,544317,,,8.0,6.92,,,5.2,7.25,5.25,7.2,7.5,2.0
544317,544317,544318,,,4.75,6.08,,,5.2,6.75,6.0,7.2,7.5,2.0
544320,544320,544321,,,6.75,6.83,,,8.6,8.25,6.25,8.6,7.5,2.0
544321,544321,544322,,,7.0,6.58,,,6.2,8.25,6.75,7.4,6.0,2.0
544325,544325,544326,,,5.5,4.33,,,6.8,7.25,3.25,6.4,4.25,2.0
544327,544327,544328,,,7.0,6.17,,,5.2,6.5,5.75,7.4,5.75,2.0
544328,544328,544329,,,3.75,4.67,,,4.2,7.0,3.75,8.4,6.5,2.0
544330,544330,544331,,,6.5,6.0,,,4.6,6.25,3.5,8.8,8.0,2.0
544331,544331,544332,,,6.0,5.08,,,4.0,6.5,4.5,7.0,4.75,2.0
544333,544333,544334,,,6.25,5.58,,,6.2,6.25,4.25,7.0,6.25,2.0
544334,544334,544335,,,7.25,7.5,,,4.6,8.5,7.25,7.2,8.0,2.0
544336,544336,544337,,,5.5,6.17,,,6.2,7.0,4.5,7.8,8.5,2.0
544338,544338,544339,,,7.25,6.75,,,7.4,8.0,5.25,8.6,7.75,2.0
544339,544339,544340,,,4.0,5.0,,,4.2,7.75,4.75,7.0,6.25,2.0
544340,544340,544341,,,7.5,7.58,,,4.2,8.25,7.0,8.6,8.25,2.0
544341,544341,544342,,,7.0,5.67,,,5.6,6.75,3.5,6.8,6.5,2.0
544342,544342,544343,,,5.0,5.08,,,6.2,7.0,4.75,7.6,5.5,2.0
544344,544344,544345,,,5.0,5.17,,,3.0,6.75,4.0,6.0,6.5,2.0
544345,544345,544346,,,5.75,5.75,,,5.4,6.5,5.0,6.6,6.5,2.0
544346,544346,544347,,,8.5,7.92,,,5.2,8.0,8.0,8.6,7.25,2.0
544347,544347,544348,,,6.25,5.75,,,5.8,8.0,4.0,6.6,7.0,2.0
544348,544348,544349,,,4.5,4.33,,,3.8,6.5,4.25,7.0,4.25,2.0
544349,544349,544350,,,3.75,5.33,,,3.8,6.5,5.0,6.8,7.25,2.0
544351,544351,544352,,,4.5,4.17,,,4.4,6.0,3.25,4.6,4.75,2.0
544352,544352,544353,,,4.25,5.08,,,5.4,6.5,5.5,7.8,5.5,2.0
544353,544353,544354,,,6.0,6.17,,,5.6,6.0,5.75,7.6,6.75,2.0
544360,544360,544361,,,8.25,7.25,,,5.8,8.0,5.5,8.4,8.0,2.0
544365,544365,544366,,,4.25,5.92,,,6.6,7.5,6.0,7.8,7.5,2.0
544366,544366,544367,,,7.25,6.92,,,2.8,6.5,6.0,6.4,7.5,2.0
544368,544368,544369,,,7.75,6.42,,,5.2,8.0,6.25,7.6,5.25,2.0
544369,544369,544370,,,8.0,7.17,,,7.0,7.0,5.75,8.4,7.75,2.0
544370,544370,544371,,,6.0,6.08,,,5.2,7.5,6.25,6.8,6.0,2.0
544379,544379,544380,,,7.5,6.5,,,4.6,6.5,5.0,7.0,7.0,2.0
544380,544380,544381,,,2.75,3.5,,,1.8,5.25,3.5,5.2,4.25,2.0
544381,544381,544382,,,7.75,7.92,,,9.6,7.25,7.75,8.8,8.25,2.0
544383,544383,544384,,,7.5,6.17,,,5.4,6.5,4.25,7.2,6.75,2.0
544392,544392,544393,,,6.0,6.25,,,6.4,6.75,5.5,7.0,7.25,2.0
544394,544394,544395,,,7.5,6.75,,,7.6,8.0,5.5,8.0,7.25,2.0
544396,544396,544397,,,4.25,4.08,,,3.0,5.5,4.5,7.0,3.5,2.0
544397,544397,544398,,,5.75,4.5,,,3.4,6.25,3.75,7.6,4.0,2.0
544401,544401,544402,,,6.75,6.58,,,6.0,7.0,6.0,7.4,7.0,2.0
544404,544404,544405,,,7.75,7.17,,,6.8,7.75,6.75,8.4,7.0,2.0
544405,544405,544406,,,5.5,5.42,,,5.4,7.0,4.25,7.0,6.5,2.0
544406,544406,544407,,,5.0,5.0,,,5.6,7.5,3.75,7.4,6.25,2.0
544409,544409,544410,,,5.5,5.67,,,3.8,6.75,5.5,7.0,6.0,2.0
544411,544411,544412,,,3.75,5.17,,,5.8,6.25,5.5,8.0,6.25,2.0
544413,544413,544414,,,7.0,6.42,,,6.2,6.75,6.25,6.6,6.0,2.0
544415,544415,544416,,,8.75,7.25,,,7.2,5.75,4.5,8.4,8.5,2.0
544417,544417,544418,,,6.0,5.5,,,4.6,6.0,3.75,7.4,6.75,2.0
544418,544418,544419,,,4.5,4.67,,,4.0,7.0,3.25,7.6,6.25,2.0
544420,544420,544421,,,6.0,5.5,,,4.2,7.75,5.75,7.8,4.75,2.0
544421,544421,544422,,,6.25,6.83,,,7.4,5.25,7.0,7.4,7.25,2.0
544422,544422,544423,,,7.25,7.08,,,5.4,6.5,6.25,8.4,7.75,2.0
544423,544423,544424,,,7.5,6.5,,,4.8,6.25,3.75,8.4,8.25,2.0
544424,544424,544425,,,8.0,7.08,,,6.6,6.5,5.0,8.2,8.25,2.0
544425,544425,544426,,,6.25,5.17,,,5.4,6.75,4.75,6.6,4.5,2.0
544427,544427,544428,,,7.5,6.67,,,6.4,6.25,5.25,8.0,7.25,2.0
544429,544429,544430,,,4.0,5.17,,,5.0,6.5,5.0,6.0,6.5,2.0
544430,544430,544431,,,7.5,7.42,,,7.8,8.0,6.75,8.0,8.0,2.0
544431,544431,544432,,,7.25,6.42,,,7.2,6.0,6.0,6.4,6.0,2.0
544436,544436,544437,,,6.5,6.58,,,7.8,6.5,5.25,8.8,8.0,2.0
544439,544439,544440,,,6.5,5.58,,,3.4,6.5,4.25,7.4,6.0,2.0
544440,544440,544441,,,5.0,5.75,,,6.2,6.5,6.0,7.8,6.25,2.0
544442,544442,544443,,,8.5,7.5,,,6.6,7.0,7.25,8.2,6.75,2.0
544443,544443,544444,,,8.0,7.0,,,7.8,6.75,6.0,8.2,7.0,2.0
544444,544444,544445,,,7.25,6.83,,,4.6,6.25,5.75,8.0,7.5,2.0
544445,544445,544446,,,6.75,6.25,,,4.8,7.0,4.25,7.2,7.75,2.0
544447,544447,544448,,,6.5,6.75,,,7.8,8.0,6.25,8.4,7.5,2.0
544452,544452,544453,,,5.5,6.25,,,5.6,6.75,6.0,7.2,7.25,2.0
544453,544453,544454,,,5.75,5.92,,,4.8,7.75,5.0,6.6,7.0,2.0
544455,544455,544456,,,7.75,6.17,,,5.4,7.75,4.75,5.8,6.0,2.0
544456,544456,544457,,,7.5,6.33,,,4.8,7.5,5.0,7.6,6.5,2.0
544458,544458,544459,,,4.0,4.83,,,7.6,5.75,3.75,7.2,6.75,2.0
544460,544460,544461,,,5.0,6.67,,,8.0,7.5,7.0,8.0,8.0,2.0
544461,544461,544462,,,7.25,5.75,,,6.8,6.25,4.0,7.6,6.0,2.0
544462,544462,544463,,,3.5,3.58,,,3.0,5.25,4.0,5.4,3.25,2.0
544464,544464,544465,,,6.75,5.33,,,4.6,7.25,3.25,8.0,6.0,2.0
544466,544466,544467,,,4.75,6.0,,,7.4,6.5,6.0,7.6,7.25,2.0
544467,544467,544468,,,7.25,7.17,,,5.2,5.75,6.25,8.2,8.0,2.0
544468,544468,544469,,,3.75,3.83,,,5.0,6.25,4.5,5.4,3.25,2.0
544469,544469,544470,,,8.0,7.17,,,6.2,8.0,6.5,8.0,7.0,2.0
544470,544470,544471,,,6.5,6.25,,,9.8,8.25,6.0,7.4,6.25,2.0
544472,544472,544473,,,8.0,6.83,,,5.2,3.75,4.5,8.6,8.0,2.0
544473,544473,544474,,,6.25,5.5,,,4.8,6.5,4.5,6.8,5.75,2.0
544474,544474,544475,,,3.5,4.08,,,3.2,4.75,3.0,6.2,5.75,2.0
544475,544475,544476,,,6.5,6.75,,,5.0,7.25,6.5,6.8,7.25,2.0
544476,544476,544477,,,4.5,5.33,,,4.2,6.75,5.5,7.2,6.0,2.0
544478,544478,544479,,,6.25,6.0,,,7.8,7.25,4.75,6.6,7.0,2.0
544481,544481,544482,,,6.25,4.83,,,3.4,6.25,4.75,7.2,3.5,2.0
544482,544482,544483,,,6.75,4.67,,,4.8,5.0,3.0,4.8,4.25,2.0
544484,544484,544485,,,6.25,6.17,,,7.4,7.75,5.25,8.8,7.0,2.0
544488,544488,544489,,,5.5,5.5,,,4.6,7.25,4.0,8.4,7.0,2.0
544491,544491,544492,,,6.25,6.5,,,5.2,7.75,6.0,8.2,7.25,2.0
544493,544493,544494,,,6.25,6.33,,,5.2,7.5,5.25,6.6,7.5,2.0
544495,544495,544496,,,5.5,4.92,,,6.8,6.0,3.75,6.6,5.5,2.0
544497,544497,544498,,,7.5,6.58,,,4.8,7.25,4.25,7.4,8.0,2.0
544499,544499,544500,,,7.25,6.33,,,4.2,7.75,4.75,7.4,7.0,2.0
544500,544500,544501,,,7.5,6.75,,,4.8,7.75,6.0,7.2,6.75,2.0
544501,544501,544502,,,4.25,4.0,,,2.2,7.0,3.0,7.4,4.75,2.0
544502,544502,544503,,,7.0,6.42,,,6.6,7.25,7.0,8.0,5.25,2.0
544503,544503,544504,,,2.5,3.67,,,7.6,6.25,4.0,6.4,4.5,2.0
544504,544504,544505,,,8.0,7.17,,,5.2,6.0,4.75,9.2,8.75,2.0
544505,544505,544506,,,7.0,7.0,,,7.8,6.75,7.75,8.6,6.25,2.0
544506,544506,544507,,,5.0,4.75,,,4.8,6.0,3.75,6.8,5.5,2.0
544508,544508,544509,,,7.25,6.75,,,6.6,7.0,4.5,8.4,8.5,2.0
544509,544509,544510,,,6.75,6.42,,,6.8,7.5,4.25,8.0,8.25,2.0
544510,544510,544511,,,5.75,6.08,,,4.6,7.25,6.0,8.4,6.5,2.0
544513,544513,544514,,,3.5,5.17,,,7.4,7.75,5.25,6.8,6.75,2.0
544514,544514,544515,,,5.5,5.92,,,6.6,4.75,5.75,6.2,6.5,2.0
544516,544516,544517,,,6.5,6.33,,,6.0,7.25,6.0,7.2,6.5,2.0
544517,544517,544518,,,3.75,4.17,,,5.0,6.75,4.5,7.4,4.25,2.0
544518,544518,544519,,,5.0,6.17,,,6.6,7.0,6.25,8.2,7.25,2.0
544520,544520,544521,,,8.75,6.67,,,5.8,7.25,3.75,7.4,7.5,2.0
544525,544525,544526,,,5.25,6.17,,,6.0,7.25,5.5,8.2,7.75,2.0
544526,544526,544527,,,5.25,5.83,,,4.4,6.5,5.25,6.8,7.0,2.0
544529,544529,544530,,,7.5,7.5,,,4.2,5.25,6.5,8.2,8.5,2.0
544531,544531,544532,,,8.25,7.08,,,5.4,8.25,6.25,8.8,6.75,2.0
544532,544532,544533,,,5.0,5.25,,,5.2,6.5,6.0,7.4,4.75,2.0
544534,544534,544535,,,7.0,6.58,,,7.8,8.5,5.75,8.4,7.0,2.0
544537,544537,544538,,,7.0,7.42,,,4.4,7.0,6.75,7.4,8.5,2.0
544538,544538,544539,,,7.0,6.58,,,6.6,7.25,5.0,7.4,7.75,2.0
544539,544539,544540,,,7.5,6.67,,,4.8,4.5,6.25,8.2,6.25,2.0
544541,544541,544542,,,4.0,4.25,,,5.0,6.25,4.25,7.0,4.5,2.0
544543,544543,544544,,,4.25,4.5,,,3.0,6.5,4.0,7.0,5.25,2.0
544545,544545,544546,,,4.75,4.83,,,4.4,7.25,3.5,7.0,6.25,2.0
544547,544547,544548,,,6.75,5.83,,,4.6,6.5,5.75,6.6,5.0,2.0
544550,544550,544551,,,5.5,5.75,,,3.4,6.75,4.75,6.4,7.0,2.0
544552,544552,544553,,,7.5,7.08,,,8.8,5.75,6.25,7.6,7.5,2.0
544554,544554,544555,,,6.0,5.5,,,4.6,6.75,4.25,6.8,6.25,2.0
544555,544555,544556,,,7.0,6.75,,,7.8,7.0,6.25,7.8,7.0,2.0
544558,544558,544559,,,7.5,6.67,,,5.6,6.75,5.25,8.6,7.25,2.0
544559,544559,544560,,,5.0,5.0,,,5.0,6.0,3.5,7.8,6.5,2.0
544561,544561,544562,,,7.25,6.92,,,4.4,6.5,6.25,8.2,7.25,2.0
544562,544562,544563,,,5.75,6.0,,,5.0,4.75,5.5,7.4,6.75,2.0
544563,544563,544564,,,5.25,5.33,,,4.6,6.75,5.0,7.4,5.75,2.0
544566,544566,544567,,,7.0,6.42,,,8.0,7.0,4.75,9.2,7.5,2.0
544568,544568,544569,,,7.75,5.58,,,6.6,8.5,4.5,8.2,4.5,2.0
544572,544572,544573,,,7.5,6.92,,,6.8,8.75,6.5,7.4,6.75,2.0
544573,544573,544574,,,7.0,6.75,,,6.0,7.5,5.25,7.2,8.0,2.0
544574,544574,544575,,,6.5,5.83,,,5.4,7.0,4.75,7.0,6.25,2.0
544575,544575,544576,,,7.5,6.92,,,5.2,6.5,6.25,7.8,7.0,2.0
544577,544577,544578,,,7.0,6.25,,,3.4,7.0,4.25,7.4,7.5,2.0
544582,544582,544583,,,7.25,6.33,,,4.6,7.5,4.5,8.4,7.25,2.0
544583,544583,544584,,,7.5,6.83,,,4.4,6.25,5.5,8.8,7.5,2.0
544584,544584,544585,,,6.0,5.42,,,4.2,8.25,5.75,7.4,4.5,2.0
544586,544586,544587,,,7.0,6.92,,,5.4,8.0,5.75,7.4,8.0,2.0
544589,544589,544590,,,7.25,5.58,,,4.8,6.75,4.5,7.6,5.0,2.0
544591,544591,544592,,,6.25,5.25,,,3.6,7.0,4.75,6.6,4.75,2.0
544592,544592,544593,,,7.5,5.67,,,7.0,6.75,4.75,7.2,4.75,2.0
544595,544595,544596,,,6.75,6.58,,,7.0,7.25,5.5,8.0,7.5,2.0
544596,544596,544597,,,6.5,6.42,,,6.0,6.75,6.5,6.6,6.25,2.0
544598,544598,544599,,,7.25,5.25,,,3.2,7.25,3.75,5.8,4.75,2.0
544601,544601,544602,,,6.25,6.5,,,8.2,5.5,5.5,9.0,7.75,2.0
544603,544603,544604,,,6.0,5.58,,,6.4,6.0,4.0,5.8,6.75,2.0
544605,544605,544606,,,5.25,4.83,,,4.8,5.5,3.25,6.6,6.0,2.0
544606,544606,544607,,,6.0,6.08,,,6.4,7.75,5.5,8.2,6.75,2.0
544607,544607,544608,,,3.75,5.75,,,5.6,6.25,6.5,7.2,7.0,2.0
544609,544609,544610,,,8.0,6.83,,,5.4,7.5,5.75,8.2,6.75,2.0
544611,544611,544612,,,4.0,5.58,,,5.0,6.5,6.0,6.6,6.75,2.0
544612,544612,544613,,,8.0,7.67,,,5.0,7.25,6.75,8.0,8.25,2.0
544616,544616,544617,,,7.5,6.75,,,6.4,8.5,5.5,8.4,7.25,2.0
544617,544617,544618,,,5.5,5.58,,,4.0,8.0,5.0,7.6,6.25,2.0
544626,544626,544627,,,7.0,6.92,,,7.4,7.75,5.75,8.8,8.0,2.0
544629,544629,544630,,,8.0,7.33,,,7.4,8.25,6.75,7.4,7.25,2.0
544631,544631,544632,,,7.5,6.58,,,5.2,7.75,5.5,7.6,6.75,2.0
544636,544636,544637,,,6.25,5.17,,,5.2,8.0,4.75,6.2,4.5,2.0
544639,544639,544640,,,7.75,6.0,,,6.2,7.0,4.5,7.2,5.75,2.0
544643,544643,544644,,,6.5,6.08,,,5.4,7.5,5.25,7.6,6.5,2.0
544645,544645,544646,,,8.25,7.5,,,7.4,7.5,6.0,8.8,8.25,2.0
544646,544646,544647,,,7.5,6.67,,,6.2,6.5,5.5,7.8,7.0,2.0
544647,544647,544648,,,5.0,4.67,,,4.4,6.75,4.25,6.4,4.75,2.0
544649,544649,544650,,,7.25,7.08,,,7.6,6.5,6.5,7.8,7.5,2.0
544652,544652,544653,,,5.5,6.0,,,4.2,7.0,5.75,4.6,6.75,2.0
544653,544653,544654,,,8.0,6.83,,,4.8,7.25,5.0,8.8,7.5,2.0
